,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score
1204,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Prohibition Pig,Barley Wine,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing']","['Prohibition Pig Rufous', 'Prohibition Pig']",0.46500152349472046,0.5349984765052795
1205,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Figure Eight Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine']","['Prohibition Pig Rufous', 'Amber Ale']",0.5500577986240387,0.4499422013759613
1206,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Figure Eight Brewing,Barley Wine,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', '-']","['Prohibition Pig Rufous', '5.50 %']",0.5121303796768188,0.48786962032318115
1207,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Prohibition Pig,Amber Ale,-,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Brewing', 'Barley Wine']","['Prohibition Pig', 'Amber Ale']",0.9286389946937561,0.0713610053062439
1208,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Prohibition Pig,Barley Wine,5.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Brewing', '-']","['Prohibition Pig', '5.50 %']",0.9198573604226112,0.08014263957738876
1209,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Amber Ale,5.50 %,"('rtable_Style', 'rtable_ABV')","['Barley Wine', '-']","['Amber Ale', '5.50 %']",0.9405530616641045,0.05944693833589554
1210,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Prohibition Pig,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine']","['Prohibition Pig Rufous', 'Prohibition Pig', 'Amber Ale']",0.47481292486190796,0.525187075138092
1211,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Prohibition Pig,Barley Wine,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', '-']","['Prohibition Pig Rufous', 'Prohibition Pig', '5.50 %']",0.4374924898147583,0.5625075101852417
1212,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Figure Eight Brewing,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine', '-']","['Prohibition Pig Rufous', 'Amber Ale', '5.50 %']",0.522031307220459,0.477968692779541
1213,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Prohibition Pig,Amber Ale,5.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Brewing', 'Barley Wine', '-']","['Prohibition Pig', 'Amber Ale', '5.50 %']",0.9243919998407364,0.07560800015926361
1214,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Prohibition Pig Rufous,Prohibition Pig,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine', '-']","['Prohibition Pig Rufous', 'Prohibition Pig', 'Amber Ale', '5.50 %']",0.4469216465950012,0.5530783534049988
1215,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,Figure Eight Brewing,Barley Wine,-,"('rtable_Beer_Name',)",['Figure Eight Bourbon Barrel Aged Jumbo Love'],['HopDog BeerWorks Midgee'],0.49210721254348755,0.5078927874565125
1216,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,HopDog BeerWorks,Barley Wine,-,"('rtable_Brew_Factory_Name',)",['Figure Eight Brewing'],['HopDog BeerWorks'],0.931404247879982,0.068595752120018
1217,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Amber Ale,-,"('rtable_Style',)",['Barley Wine'],['Amber Ale'],0.9439335390925407,0.05606646090745926
1218,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,2.90 %,"('rtable_ABV',)",['-'],['2.90 %'],0.9448409862816334,0.05515901371836662
1219,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,HopDog BeerWorks,Barley Wine,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing']","['HopDog BeerWorks Midgee', 'HopDog BeerWorks']",0.44346994161605835,0.5565300583839417
1220,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,Figure Eight Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine']","['HopDog BeerWorks Midgee', 'Amber Ale']",0.5018488466739655,0.49815115332603455
1221,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,Figure Eight Brewing,Barley Wine,2.90 %,"('rtable_Beer_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', '-']","['HopDog BeerWorks Midgee', '2.90 %']",0.5124663710594177,0.4875336289405823
1222,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,HopDog BeerWorks,Amber Ale,-,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Brewing', 'Barley Wine']","['HopDog BeerWorks', 'Amber Ale']",0.9353503361344337,0.06464966386556625
1223,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,HopDog BeerWorks,Barley Wine,2.90 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Brewing', '-']","['HopDog BeerWorks', '2.90 %']",0.9363982826471329,0.06360171735286713
1224,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Amber Ale,2.90 %,"('rtable_Style', 'rtable_ABV')","['Barley Wine', '-']","['Amber Ale', '2.90 %']",0.9480613544583321,0.05193864554166794
1225,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,HopDog BeerWorks,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine']","['HopDog BeerWorks Midgee', 'HopDog BeerWorks', 'Amber Ale']",0.45278799533843994,0.5472120046615601
1226,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,HopDog BeerWorks,Barley Wine,2.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', '-']","['HopDog BeerWorks Midgee', 'HopDog BeerWorks', '2.90 %']",0.4633715748786926,0.5366284251213074
1227,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,Figure Eight Brewing,Amber Ale,2.90 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine', '-']","['HopDog BeerWorks Midgee', 'Amber Ale', '2.90 %']",0.5222273170948029,0.47777268290519714
1228,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,HopDog BeerWorks,Amber Ale,2.90 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Brewing', 'Barley Wine', '-']","['HopDog BeerWorks', 'Amber Ale', '2.90 %']",0.9400695711374283,0.059930428862571716
1229,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HopDog BeerWorks Midgee,HopDog BeerWorks,Amber Ale,2.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine', '-']","['HopDog BeerWorks Midgee', 'HopDog BeerWorks', 'Amber Ale', '2.90 %']",0.47280389070510864,0.5271961092948914
1230,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,Figure Eight Brewing,Barley Wine,-,"('rtable_Beer_Name',)",['Figure Eight Bourbon Barrel Aged Jumbo Love'],['HOPe Bohemic'],0.5144826471805573,0.48551735281944275
1231,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,La Vella Caravana,Barley Wine,-,"('rtable_Brew_Factory_Name',)",['Figure Eight Brewing'],['La Vella Caravana'],0.927100419998169,0.07289958000183105
1232,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Amber Ale,-,"('rtable_Style',)",['Barley Wine'],['Amber Ale'],0.9439335390925407,0.05606646090745926
1233,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,6 %,"('rtable_ABV',)",['-'],['6 %'],0.9380677938461304,0.06193220615386963
1234,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,La Vella Caravana,Barley Wine,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing']","['HOPe Bohemic', 'La Vella Caravana']",0.4551844000816345,0.5448155999183655
1235,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,Figure Eight Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine']","['HOPe Bohemic', 'Amber Ale']",0.5244869589805603,0.4755130410194397
1236,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,Figure Eight Brewing,Barley Wine,6 %,"('rtable_Beer_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', '-']","['HOPe Bohemic', '6 %']",0.49848413467407227,0.5015158653259277
1237,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,La Vella Caravana,Amber Ale,-,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Brewing', 'Barley Wine']","['La Vella Caravana', 'Amber Ale']",0.9312787279486656,0.06872127205133438
1238,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,La Vella Caravana,Barley Wine,6 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Brewing', '-']","['La Vella Caravana', '6 %']",0.9241955429315567,0.0758044570684433
1239,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Amber Ale,6 %,"('rtable_Style', 'rtable_ABV')","['Barley Wine', '-']","['Amber Ale', '6 %']",0.9416618682444096,0.05833813175559044
1240,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,La Vella Caravana,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine']","['HOPe Bohemic', 'La Vella Caravana', 'Amber Ale']",0.46480149030685425,0.5351985096931458
1241,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,La Vella Caravana,Barley Wine,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', '-']","['HOPe Bohemic', 'La Vella Caravana', '6 %']",0.43939197063446045,0.5606080293655396
1242,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,Figure Eight Brewing,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine', '-']","['HOPe Bohemic', 'Amber Ale', '6 %']",0.5084328353404999,0.4915671646595001
1243,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,La Vella Caravana,Amber Ale,6 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Brewing', 'Barley Wine', '-']","['La Vella Caravana', 'Amber Ale', '6 %']",0.9285241067409515,0.07147589325904846
1244,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,HOPe Bohemic,La Vella Caravana,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine', '-']","['HOPe Bohemic', 'La Vella Caravana', 'Amber Ale', '6 %']",0.4448920488357544,0.5551079511642456
1245,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Figure Eight Brewing,Barley Wine,-,"('rtable_Beer_Name',)",['Figure Eight Bourbon Barrel Aged Jumbo Love'],['Abbeydale Epiphany'],0.41056495904922485,0.5894350409507751
1246,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Abbeydale,Barley Wine,-,"('rtable_Brew_Factory_Name',)",['Figure Eight Brewing'],['Abbeydale'],0.9247163832187653,0.07528361678123474
1247,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Golden Ale/Blond Ale,-,"('rtable_Style',)",['Barley Wine'],['Golden Ale/Blond Ale'],0.945385217666626,0.05461478233337402
1248,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,4.60 %,"('rtable_ABV',)",['-'],['4.60 %'],0.9309516549110413,0.06904834508895874
1249,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Abbeydale,Barley Wine,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing']","['Abbeydale Epiphany', 'Abbeydale']",0.34282195568084717,0.6571780443191528
1250,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Figure Eight Brewing,Golden Ale/Blond Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine']","['Abbeydale Epiphany', 'Golden Ale/Blond Ale']",0.4305398464202881,0.5694601535797119
1251,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Figure Eight Brewing,Barley Wine,4.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', '-']","['Abbeydale Epiphany', '4.60 %']",0.3679966330528259,0.6320033669471741
1252,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Abbeydale,Golden Ale/Blond Ale,-,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Brewing', 'Barley Wine']","['Abbeydale', 'Golden Ale/Blond Ale']",0.9316501244902611,0.06834987550973892
1253,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Abbeydale,Barley Wine,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Brewing', '-']","['Abbeydale', '4.60 %']",0.9139354079961777,0.08606459200382233
1254,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Golden Ale/Blond Ale,4.60 %,"('rtable_Style', 'rtable_ABV')","['Barley Wine', '-']","['Golden Ale/Blond Ale', '4.60 %']",0.9373876973986626,0.06261230260133743
1255,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Abbeydale,Golden Ale/Blond Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine']","['Abbeydale Epiphany', 'Abbeydale', 'Golden Ale/Blond Ale']",0.36109960079193115,0.6389003992080688
1256,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Abbeydale,Barley Wine,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', '-']","['Abbeydale Epiphany', 'Abbeydale', '4.60 %']",0.30351006984710693,0.6964899301528931
1257,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Figure Eight Brewing,Golden Ale/Blond Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine', '-']","['Abbeydale Epiphany', 'Golden Ale/Blond Ale', '4.60 %']",0.38729774951934814,0.6127022504806519
1258,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Abbeydale,Golden Ale/Blond Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Brewing', 'Barley Wine', '-']","['Abbeydale', 'Golden Ale/Blond Ale', '4.60 %']",0.9217900186777115,0.07820998132228851
1259,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Abbeydale Epiphany,Abbeydale,Golden Ale/Blond Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing', 'Barley Wine', '-']","['Abbeydale Epiphany', 'Abbeydale', 'Golden Ale/Blond Ale', '4.60 %']",0.32068103551864624,0.6793189644813538
1260,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Rockbottom FizzGig,Figure Eight Brewing,Barley Wine,-,"('rtable_Beer_Name',)",['Figure Eight Bourbon Barrel Aged Jumbo Love'],['Rockbottom FizzGig'],0.4124435782432556,0.5875564217567444
1261,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Rockbottom Brewpub,Barley Wine,-,"('rtable_Brew_Factory_Name',)",['Figure Eight Brewing'],['Rockbottom Brewpub'],0.9369217976927757,0.06307820230722427
1262,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Amber Ale,-,"('rtable_Style',)",['Barley Wine'],['Amber Ale'],0.9439335502684116,0.056066449731588364
1263,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,7.50 %,"('rtable_ABV',)",['-'],['7.50 %'],0.9455966874957085,0.054403312504291534
1264,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Rockbottom FizzGig,Rockbottom Brewpub,Barley Wine,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Figure Eight Brewing']","['Rockbottom FizzGig', 'Rockbottom Brewpub']",0.3878595232963562,0.6121404767036438
1265,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Rockbottom FizzGig,Figure Eight Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Figure Eight Bourbon Barrel Aged Jumbo Love', 'Barley Wine']","['Rockbottom FizzGig', 'Amber Ale']",0.4212687611579895,0.5787312388420105
